lng,lat,timestamp_added,status,reward_scale,payer,owner,nonce,name,mode,location_hex,location,last_poc_challenge,last_change_block,geocode,gain,elevation,block_added,block,address
-105.00176636580828,39.84589957026737,2022-03-31T00:38:49.000000Z,"{'timestamp': '2022-04-08T12:43:33.665000Z', 'online': 'online', 'listen_addrs': ['/p2p/112CoqW2xKSRtz2PNLWge8JfLKXn2ZQvPyy15tU69HFqwggV5P6/p2p-circuit/p2p/112Z75Q3rsaFVJbx73AV3VSnM263DdxcTnXj5ouEs6JqV8KgihWC'], 'height': 1302964}",0.8067779541015625,14eUfY1GsjK4WH6uZYoeagnFtigBKdvPruAXLmc5UsUMEDj3yib,139w8ZZSxzvWSbvqE97SHvgBnPJkRYw9BzJ5v7NZPZYZ8DPM3TD,1,digital-cobalt-ram,full,882681a481fffff,8c2681a4812e7ff,1304987,1305724,"{'short_street': 'Louise Dr', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'Louise Drive', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",12,0,1290198,1305776,112Z75Q3rsaFVJbx73AV3VSnM263DdxcTnXj5ouEs6JqV8KgihWC
-105.09472642376252,39.62541299465488,2022-03-30T23:51:42.000000Z,"{'timestamp': '2022-04-06T09:01:07.507000Z', 'online': 'online', 'listen_addrs': ['/p2p/112vmN1cF2Ho7jxU1EhgbZYKvnXB4CM7aupfwtyvbypcFTVWFGbX/p2p-circuit/p2p/11br67Kug3tQs6hRqV8N52cRXzp6CEsrFx7nUjGDB4kNQYgtyWa'], 'height': 1299822}",0.146026611328125,14eUfY1GsjK4WH6uZYoeagnFtigBKdvPruAXLmc5UsUMEDj3yib,13HxgTXNmWRoqnBq3Hxr4E8aSHr3ZnfMtTn86rA3Qra26GX6tNy,2,square-cobalt-locust,full,88268ccb53fffff,8c268ccb525b3ff,1304822,1305755,"{'short_street': 'S Dudley St', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'South Dudley Street', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",58,14,1290147,1305776,11br67Kug3tQs6hRqV8N52cRXzp6CEsrFx7nUjGDB4kNQYgtyWa
-105.0206345645563,39.7849304507503,2022-03-30T01:08:28.000000Z,"{'timestamp': None, 'online': 'online', 'listen_addrs': None, 'height': None}",0.1917877197265625,14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL,13WY7mx8nLVvzFUQKwbgVDTT2hz6MqU3pjAQhG21XeqgQuDvoyW,1,itchy-blue-pig,full,88268cda1dfffff,8c268cda1d849ff,1305069,1305131,"{'short_street': 'N Clay St', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'North Clay Street', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",40,2,1288627,1305776,11Wn52X8MKMAYvMF3Cn8wDC67Qg6o5wo81RS9tLC4b4Lya8AHCs
-104.96387292097026,39.694618732116794,2022-03-30T00:00:36.000000Z,"{'timestamp': None, 'online': 'online', 'listen_addrs': None, 'height': None}",0.195404052734375,14NBXJE5kAAZTMigY4dcjXSMG4CSqjYwvteQWwQsYhsu2TKN6AF,12y71CwP5AqmecP8fJdzypByueVkCL4gaWq2TSkZnk57dQT156S,2,uneven-wooden-squirrel,full,88268cc329fffff,8c268cc329355ff,1304775,1305469,"{'short_street': 'E Arizona Ave', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'East Arizona Avenue', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",58,12,1288553,1305776,112MVcpp3msBYBM3WZSM7nWzt7aZTA5XH2D79KWVm7eXCaWhevpp
-104.97155252561605,39.73823676138887,2022-03-29T16:53:23.000000Z,"{'timestamp': None, 'online': 'offline', 'listen_addrs': None, 'height': None}",,14iLrXUuGVhb7w1P8X3iBvRwoT9oemgbDonm5VVZJk56TdV8NV1,142UVAnSusNGKEmiJjq2jzZDrwyFwbXny2JYWSoVeHFomxUNGyN,1,rare-burlap-hippo,full,88268cda8bfffff,8c268cda8a4d3ff,,1288115,"{'short_street': 'E 14th Ave', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'East 14th Avenue', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",20,0,1288101,1305776,112H1Qv4ykTYQS9xNwyfF9AHf3FSkqWcs8kQ8imuEjjq1zwPCnoe
-104.74763024961833,39.779594467900516,2022-03-29T14:41:13.000000Z,"{'timestamp': '2022-04-05T10:19:48.709000Z', 'online': 'online', 'listen_addrs': ['/ip4/174.16.215.171/tcp/44158'], 'height': 1298413}",0.10430908203125,14h2zf1gEr9NmvDb2U53qucLN2jLrKU1ECBoxGnSnQ6tiT6V2kM,1412Yj293mMXu9XKJ4RCVQLibXzs6iDdwzboBL2Hmesmi3PhQzC,1,tame-sand-hedgehog,full,88268cd741fffff,8c268cd740045ff,1305139,1305531,"{'short_street': 'E Scott Cir', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'East Scott Circle', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",23,0,1287954,1305776,112PobQPb2qFFXP7JoRjwUaXHxoFeER2JFwTfEJuNJquVn93Q87p
-104.82473982975165,39.785719691748554,2022-03-27T22:25:04.000000Z,"{'timestamp': '2022-04-05T01:10:47.474000Z', 'online': 'online', 'listen_addrs': ['/ip4/174.63.118.31/tcp/44158'], 'height': 1297861}",0.29205322265625,14h2zf1gEr9NmvDb2U53qucLN2jLrKU1ECBoxGnSnQ6tiT6V2kM,137pniWU4mqP4BSjwpBkAbuqsMp6spQMyPdNj5C2LScx2U49GJT,1,polished-tiger-owl,full,88268cd2a7fffff,8c268cd2a64ebff,1305641,1305675,"{'short_street': 'Crystal Way', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'Crystal Way', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",40,5,1285317,1305776,11ThpiTx8F4uQ18FyBCXtyq51hyBBy6jzUecYy8xKVnpe9mRMnC
-104.95455357927268,39.75706528087867,2022-03-27T19:53:19.000000Z,"{'timestamp': '2022-04-04T07:15:52.023000Z', 'online': 'online', 'listen_addrs': ['/ip4/71.211.239.129/tcp/44158'], 'height': 1296787}",0.09149169921875,14h2zf1gEr9NmvDb2U53qucLN2jLrKU1ECBoxGnSnQ6tiT6V2kM,13AvoX3Z8N8j9oR7SfFznM6YkwQdV3Njt6iuUvjyMhgreMFuBjS,2,zany-paisley-goat,full,88268cdad9fffff,8c268cdad82b9ff,1305711,1305711,"{'short_street': 'Clayton St', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'Clayton Street', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",58,5,1285149,1305776,112zffFZpscZBZrMNPy1BhzpRSviP2BSztG7XGqtzbzKKtUWrxq
-104.9098311808832,39.71425202849911,2022-03-26T02:35:01.000000Z,"{'timestamp': '2022-04-02T14:33:15.587000Z', 'online': 'online', 'listen_addrs': ['/ip4/38.13.48.243/tcp/44158'], 'height': 1294288}",0.2922210693359375,14NBXJE5kAAZTMigY4dcjXSMG4CSqjYwvteQWwQsYhsu2TKN6AF,13t4gVWHvHrjpxyoo3P2iUDf2PkAncxfaE3Yj9ayFVYeAPncWSs,4,fluffy-burgundy-fox,full,88268cd1b7fffff,8c268cd1b66dbff,1305297,1305662,"{'short_street': 'E Cedar Ave', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'East Cedar Avenue', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",58,20,1282496,1305776,11293ufoemozcWNCgpNf2oaPU7YaqaFV84wpjm8baLqNs79M1rXA
-105.0254800205296,39.716176216894176,2022-03-25T18:34:12.000000Z,"{'timestamp': '2022-04-09T01:51:47.772000Z', 'online': 'online', 'listen_addrs': ['/ip4/173.160.56.246/tcp/44158'], 'height': 1303729}",0.2308807373046875,13y2EqUUzyQhQGtDSoXktz8m5jHNSiwAKLTYnHNxZq2uH5GGGym,14n5J6WAoETzowbZkdxY2EWxL6LYanW5V18q1o3c6owFhZr6HWC,1,odd-obsidian-pangolin,full,88268cd8cdfffff,8c268cd8cc339ff,1304942,1305755,"{'short_street': 'S Federal Blvd', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'South Federal Boulevard', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",12,2,1281963,1305776,112JmyNqJ73wAKnwVgxG7YYNQU2dcv5fEx2MAEDzVWwUFg87K3fH
-104.8211621047136,39.7731667882357,2022-03-25T18:31:41.000000Z,"{'timestamp': '2022-04-10T11:01:31.813000Z', 'online': 'online', 'listen_addrs': ['/p2p/11PF53D4pprcx95LXRtZQdbbd5cDn7QDYPKKn1BWZwAJYLzFsJM/p2p-circuit/p2p/1125dUHT7t9HeBDfMYejARjUTgUTEtzfMrbhiyTT8psqFQ2F9fiz'], 'height': 1305661}",0.146026611328125,14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL,13k3W6bJ3BTgvWtcvHVtVDTeMbRe5uauNFtSwBsMK1Hk4WHDgKh,1,bubbly-peach-cormorant,full,88268cd0cbfffff,8c268cd0ca90dff,1305022,1305074,"{'short_street': 'E 43rd Ave', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'East 43rd Avenue', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",40,3,1281960,1305776,1125dUHT7t9HeBDfMYejARjUTgUTEtzfMrbhiyTT8psqFQ2F9fiz
-104.99165644580299,39.746157033967634,2022-03-25T16:51:01.000000Z,"{'timestamp': '2022-04-10T09:20:33.265000Z', 'online': 'online', 'listen_addrs': ['/p2p/112L25RsHYXYVaUH9SK67LKiHqVVY7aiJdJLkzktvoj2Es74gJyF/p2p-circuit/p2p/1129ADCAA7yrwW8LVY8csigRreUKf24jHrZfXYhnRxa61YwuRDcz'], 'height': 1305561}",0.0234527587890625,14iLrXUuGVhb7w1P8X3iBvRwoT9oemgbDonm5VVZJk56TdV8NV1,14rHHjqnTUJVCy1Mv5C4u54fn3vK27eTymysgAwEKYjB2NMFaE4,1,bright-mango-dalmatian,full,88268cda8dfffff,8c268cda8c719ff,1304817,1305626,"{'short_street': '17th St', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': '17th Street', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",20,0,1281846,1305776,1129ADCAA7yrwW8LVY8csigRreUKf24jHrZfXYhnRxa61YwuRDcz
-104.97162425239922,39.70763735275478,2022-03-24T17:29:08.000000Z,"{'timestamp': '2022-04-01T17:05:45.865000Z', 'online': 'online', 'listen_addrs': ['/p2p/11SmWjnQTwPsdvYEUDwrxN41ni1WvhCjWpoMaYJ8mfgTuQACttE/p2p-circuit/p2p/11UyszF8k29FCczMEc6KK7Apc1jQ3CCxofqVYcVBRcycNsCsRxh'], 'height': 1292831}",0.1188507080078125,14h2zf1gEr9NmvDb2U53qucLN2jLrKU1ECBoxGnSnQ6tiT6V2kM,14URnghczPmSwPo5KWUK2hAQS8GtUkAYgZLC3VJVFXCZHNFMW2j,1,pet-slate-pony,full,88268cc36dfffff,8c268cc36cc8bff,1304868,1304868,"{'short_street': 'S Marion St Pkwy', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'South Marion Street Parkway', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",23,33,1280351,1305776,11UyszF8k29FCczMEc6KK7Apc1jQ3CCxofqVYcVBRcycNsCsRxh
-104.98722404793358,39.683316740502,2022-03-24T15:49:49.000000Z,"{'timestamp': '2022-04-03T14:43:12.989000Z', 'online': 'online', 'listen_addrs': ['/p2p/11reuUDdTcmfyTX1f2rrgR7bJHDpqRra15vDSnSGjry7gwXr6Td/p2p-circuit/p2p/112GSkcYyfUP32vivbWQNFFCTa9LhC5FQFH6cKQrELiExSoVof1B'], 'height': 1295797}",0.1810150146484375,13MS2kZHU4h6wp3tExgoHdDFjBsb9HB9JBvcbK9XmfNyJ7jqzVv,138ZtpS5o5JmEo2xjLRPLE5AyS5WRGGgr6QJ9VSpNaoSR4vPzHo,1,raspy-sepia-hedgehog,full,88268cd899fffff,8c268cd899753ff,1304984,1304984,"{'short_street': 'S Broadway', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'South Broadway', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",12,0,1280242,1305776,112GSkcYyfUP32vivbWQNFFCTa9LhC5FQFH6cKQrELiExSoVof1B
-105.00721771080694,39.761326826566226,2022-03-23T19:31:49.000000Z,"{'timestamp': '2022-04-07T08:17:02.702000Z', 'online': 'online', 'listen_addrs': ['/p2p/112jLW8uDeKDYLuXApzMVjinHrsYxMRpfK8zQn1y3MU8mh9knSpf/p2p-circuit/p2p/11qNbFKCQptEe3on9rUjq7CoMbEibZ5QNX9Pr8KKjKJ7KcURVb9'], 'height': 1301290}",0.0214996337890625,14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL,14EPzoXx6ToL7aojp736hHdEFpaLZo4UK64tHukhEsXpdPvpUEK,1,droll-bubblegum-crab,full,88268cdae9fffff,8c268cdae82e1ff,1305062,1305106,"{'short_street': 'Boulder St', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'Boulder Street', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",40,22,1278958,1305776,11qNbFKCQptEe3on9rUjq7CoMbEibZ5QNX9Pr8KKjKJ7KcURVb9
-104.94955646227291,39.773235170438696,2022-03-23T18:55:18.000000Z,"{'timestamp': '2022-04-05T21:15:22.268000Z', 'online': 'online', 'listen_addrs': ['/ip4/98.43.186.87/tcp/44158', '/p2p/112PbPEH1MgD7NtADRFuNb9zSvNG5AyBMXEJUB7URHsvKqFhKu9g/p2p-circuit/p2p/112CAzZhYeLrsgCYNK9SnE5UFptwqhZrXD4wkZt7eL4BcCo58LW1'], 'height': 1299094}",0.1461181640625,14NBXJE5kAAZTMigY4dcjXSMG4CSqjYwvteQWwQsYhsu2TKN6AF,13UDCogeeScpbBtMuBWGsseJvyr765PxYjY8U8SnjwxUEm7nmrg,4,young-vinyl-starfish,full,88268cd13bfffff,8c268cd13b8b9ff,1305077,1305595,"{'short_street': 'Steele St', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'Steele Street', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",58,2,1278922,1305776,112CAzZhYeLrsgCYNK9SnE5UFptwqhZrXD4wkZt7eL4BcCo58LW1
-104.96471262036425,39.682800207988635,2022-03-23T07:02:39.000000Z,"{'timestamp': '2022-04-04T06:03:19.796000Z', 'online': 'online', 'listen_addrs': ['/p2p/112bmVDNGd2F3KN9weu6Mjf8YfxDQyiUwxG1sB7LqS7SruiBZshi/p2p-circuit/p2p/11237eNo4CQcCWXToAaGZNwLHdiNpf4dR4jxRnn8aW4Dz6uL9bos'], 'height': 1296713}",0.0977630615234375,14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL,13DtqnJ8WPcEm24PZbZMFsip4tjkEuCdhEvy5TqP1P9kEcqX6Ee,1,mammoth-mandarin-liger,full,88268cc321fffff,8c268cc32158bff,1304730,1305562,"{'short_street': 'S High St', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'South High Street', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",40,21,1278160,1305776,11237eNo4CQcCWXToAaGZNwLHdiNpf4dR4jxRnn8aW4Dz6uL9bos
-104.99610446409238,39.83606256689284,2022-03-22T23:28:04.000000Z,"{'timestamp': '2022-03-27T21:51:22.919000Z', 'online': 'offline', 'listen_addrs': ['/ip4/67.166.59.6/tcp/44158'], 'height': 1285271}",0.86749267578125,13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY,14npBHWdKTb7WAZRhruhYyVrAmuxk55pZcmtKpz1nHwnkQfiT3Q,1,teeny-juniper-unicorn,full,882681a483fffff,8c2681a48204bff,1285810,1286256,"{'short_street': 'Erie St', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'Erie Street', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",23,5,1277672,1305776,112NkK2rW8gxW4fFF71ZsRB9RXBnFyJ6cSZYHtXeANPfrUUqV8ou
-104.89012093532097,39.69528671904288,2022-03-22T01:53:02.000000Z,"{'timestamp': '2022-04-10T03:00:42.769000Z', 'online': 'online', 'listen_addrs': ['/p2p/113q4A3MF88unvDMK2kH58aTbLURfYyWdvTo8RtsE2zDqtus4UM/p2p-circuit/p2p/11Sorx9gtwsmQhjFbtrLMQTx2sgZuGTojHfLUCXoSjNeTdQ7HYa'], 'height': 1305168}",0.2295684814453125,14h2zf1gEr9NmvDb2U53qucLN2jLrKU1ECBoxGnSnQ6tiT6V2kM,13piGJCn5UCAEVVEzQiQQYPYqWmo2y5ZGnTPHY642Bx4bttMKo8,1,harsh-emerald-eel,full,88268cc22dfffff,8c268cc22d499ff,1305016,1305016,"{'short_street': 'E Mississippi Ave', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'East Mississippi Avenue', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",23,7,1276288,1305776,11Sorx9gtwsmQhjFbtrLMQTx2sgZuGTojHfLUCXoSjNeTdQ7HYa
-104.9671679546534,39.693179741623815,2022-03-21T22:41:40.000000Z,"{'timestamp': '2022-04-02T07:55:21.270000Z', 'online': 'online', 'listen_addrs': ['/p2p/11F7Z2ycbHxeuRN3J4nfofwEHuPZZmBrhmBRTids2fRsWAKZejA/p2p-circuit/p2p/112K2TnzjELncGHMRwh7jAXbBxuMmbWgpQSGeczDDRyDwKmwuvZb'], 'height': 1293834}",0.196044921875,14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL,13pzeRSNcrQJG2XcrzCRsUeS6GmZ7GsNaMpLWCSpVcL3M2catgC,1,mythical-pistachio-goblin,full,88268cc329fffff,8c268cc329a2dff,1305091,1305170,"{'short_street': 'S Gilpin St', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'South Gilpin Street', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",40,0,1276092,1305776,112K2TnzjELncGHMRwh7jAXbBxuMmbWgpQSGeczDDRyDwKmwuvZb
-104.96371396846816,39.74617380270564,2022-03-21T05:40:10.000000Z,"{'timestamp': '2022-03-30T19:16:15.023000Z', 'online': 'offline', 'listen_addrs': ['/p2p/112eLWgoyXePH2Jh4qSuQ3FHV5dhWWsk4wWGw71YEQiavN7F88av/p2p-circuit/p2p/112H9MS1x7BqY6SCDyngq7abiGBiD6mcoxib86jbCrp3uP4sJTRd'], 'height': 1289848}",0.1267547607421875,14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL,13tm3JUxjowuUQva5pETgdQB7G8d1wfptEqHgVofxhgC6C7UYBW,1,rural-burlap-dragon,full,88268cdad7fffff,8c268cdad7253ff,1289323,1289809,"{'short_street': 'Race St', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'Race Street', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",40,1,1275020,1305776,112H9MS1x7BqY6SCDyngq7abiGBiD6mcoxib86jbCrp3uP4sJTRd
-104.97548276646053,39.69967665418,2022-03-20T22:25:25.000000Z,"{'timestamp': '2022-04-09T18:28:14.667000Z', 'online': 'online', 'listen_addrs': ['/p2p/11P4eiqsLw1giWGynRdLfnpN7k2GZxxwYYpNCnYEK367wCnc3oy/p2p-circuit/p2p/112qr8eKuHr8UFeTekmgLXAob3CobvXiStTf5aKyK21LNvHJCgsd'], 'height': 1304692}",0.118743896484375,13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY,14aDeFsurzmM6ruC7qZDKwdNCtZXjJ9F3HW6PCD87KvxCeurPHo,1,keen-honeysuckle-baboon,full,88268cc367fffff,8c268cc367b27ff,1305012,1305216,"{'short_street': 'S Ogden St', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'South Ogden Street', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",23,6,1274576,1305776,112qr8eKuHr8UFeTekmgLXAob3CobvXiStTf5aKyK21LNvHJCgsd
-104.97998426440343,39.72000819883221,2022-03-20T19:12:36.000000Z,"{'timestamp': '2022-04-08T00:27:19.127000Z', 'online': 'online', 'listen_addrs': ['/p2p/11aCotcMxxyUtDrpmonboB24JWnwfKC1fvjnLRistpVcSwjE3Qo/p2p-circuit/p2p/112TvtYNDLWgLvWXEz8986asC3ozsgBwh95UjzcdvNGGeSETeVGu'], 'height': 1302264}",0.0454559326171875,14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL,14hhLVeCngq5aahkzTRNbxy1dKCCqRa3FWtjW4BaZA9k9pdtjnC,1,bitter-sepia-pangolin,full,88268cdabbfffff,8c268cdaba343ff,1305142,1305562,"{'short_street': 'Pearl St', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'Pearl Street', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",12,0,1274395,1305776,112TvtYNDLWgLvWXEz8986asC3ozsgBwh95UjzcdvNGGeSETeVGu
-105.0292863764618,39.738060704564774,2022-03-20T17:58:03.000000Z,"{'timestamp': '2022-04-06T20:18:21.068000Z', 'online': 'online', 'listen_addrs': ['/ip4/67.166.26.123/tcp/44158'], 'height': 1300536}",0.104736328125,14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL,14JHAbeEYf7wC7PCfSmFwSJUcr2dyLQzV6LdNFEH2KGt3nKxUkF,2,cool-zinc-puma,full,88268cd853fffff,8c268cd853415ff,1305335,1305500,"{'short_street': 'Irving St', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'Irving Street', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",54,28,1274326,1305776,112EX9XpeSk6SUnhukTeTdMTSj4M1xFC8wvU8AN9WakGNUBMtZyB
-104.93800020671507,39.729452056473576,2022-03-20T17:40:45.000000Z,"{'timestamp': '2022-03-29T03:52:21.845000Z', 'online': 'online', 'listen_addrs': ['/p2p/11zQ66bFxUSkjrgBfNxiE98TSqgXtt6E8F4ZWRAhDMXLrZZxrq1/p2p-circuit/p2p/112aXNrvt73upsFNRqvrxVoo8eXb53iBbFuY2VuAXjMFk4x3Tydy'], 'height': 1287231}",0.0590362548828125,13y2EqUUzyQhQGtDSoXktz8m5jHNSiwAKLTYnHNxZq2uH5GGGym,137dACdV7XmNRBCJt14ZXdxmAtUK9zBLDEWQHauH4ZHBVQziCed,1,merry-caramel-rhino,full,88268cd1a7fffff,8c268cd1a75edff,1304873,1305693,"{'short_street': 'E 8th Ave', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'East 8th Avenue', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",12,10,1274309,1305776,112aXNrvt73upsFNRqvrxVoo8eXb53iBbFuY2VuAXjMFk4x3Tydy
-105.04956991042782,39.77172459456211,2022-03-19T20:03:44.000000Z,"{'timestamp': '2022-04-01T18:53:53.769000Z', 'online': 'online', 'listen_addrs': ['/ip4/98.53.205.109/tcp/44158'], 'height': 1292950}",0.1923980712890625,13Zni1he7KY9pUmkXMhEhTwfUpL9AcEV1m2UbbvFsrU9QPTMgE3,14JaqKwLw4CYXKCURiXVuAMJV3sbfkaCvdKvET1addYJiEmYrQM,1,pet-hazelnut-robin,full,88268cda3dfffff,8c268cda3c957ff,1305004,1305755,"{'short_street': 'Xavier St', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'Xavier Street', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",30,1,1273069,1305776,11KmRvyGHjT3dDqhtY2vCJrq7qyZbWiJu7PJDtBEyvsSxbnhEqA
